model,down_sample_rate,feature_selection,accuracy_overall,accuracy_N,accuracy_L,accuracy_R,accuracy_B,false_positives,misclassifications,num_events
Logistic Regression #6: Elasticnet ratio=0.25,5000,none,0.3027963978603832,0.2294716740929344,0.4271678769756514,0.5603595890410958,0.0,1,465,813
Logistic Regression #6: Elasticnet ratio=0.25,5000,none,0.3268332317692464,0.2680882664969234,0.4515164459632635,0.5321061643835616,0.0,0,460,813
Logistic Regression #6: Elasticnet ratio=0.25,5000,none,0.3248019500304692,0.2793337576914916,0.362665527552328,0.5629280821917808,0.0,0,483,813
Logistic Regression #6: Elasticnet ratio=0.25,5000,none,0.3351614868982328,0.2850625928283471,0.3891499359248184,0.5787671232876712,0.0,1,469,813
Logistic Regression #6: Elasticnet ratio=0.25,5000,none,0.3530367661994719,0.3174199023976236,0.4147800085433575,0.5355308219178082,0.0,1,477,813
Logistic Regression #6: Elasticnet ratio=0.25,5000,none,0.3197237456835263,0.2553575217483556,0.4224690303289192,0.5676369863013698,0.0,0,462,813
Logistic Regression #6: Elasticnet ratio=0.25,5000,none,0.3352291962895253,0.291427965202631,0.3165313968389577,0.6262842465753424,0.0,1,479,813
Logistic Regression #6: Elasticnet ratio=0.25,5000,none,0.2983275780350735,0.2345639719923615,0.3712088850918411,0.5676369863013698,0.0,1,477,813
MLP #1: [10],1,none,0.9097433814070012,0.94536388712073,0.8269970098248611,0.8792808219178082,0.8033033033033034,9,41,813
MLP #1: [10],1,none,0.9139413636671406,0.9426055590918736,0.8487825715506194,0.8934075342465754,0.8093093093093093,12,37,813
MLP #1: [10],1,none,0.9154309702755772,0.9444090812645872,0.870140965399402,0.8758561643835616,0.8033033033033034,11,28,813
MLP #1: [10],1,none,0.912451757058704,0.9430299172501592,0.8667236223835968,0.8801369863013698,0.7537537537537538,10,33,813
MLP #1: [10],1,none,0.9173268332317692,0.941120305537874,0.8778299871849637,0.886986301369863,0.8258258258258259,11,26,813
MLP #1: [10],1,none,0.9059516554946172,0.9441969021854444,0.8158906450234943,0.8831335616438356,0.7612612612612613,11,48,813
MLP #1: [10],1,none,0.905342270972984,0.9489709314661574,0.7953865869286629,0.8737157534246576,0.7852852852852853,8,58,813
MLP #1: [10],1,none,0.9097433814070012,0.9419690218544452,0.8453652285348142,0.8852739726027398,0.7657657657657657,10,45,813
MLP #1: [10],1,none,0.9145507481887738,0.9401654996817314,0.8705681332763776,0.8882705479452054,0.7987987987987988,10,33,813
MLP #1: [10],1,none,0.9148892951452366,0.9423933800127308,0.8615976078598889,0.8912671232876712,0.7957957957957958,9,36,813
"MLP #2: [10, 10]",1,none,0.9215248154919088,0.9449395289624444,0.887227680478428,0.879708904109589,0.8573573573573574,10,17,813
"MLP #2: [10, 10]",1,none,0.9223373281874196,0.9439847231063018,0.8825288338316959,0.896832191780822,0.8453453453453453,8,20,813
"MLP #2: [10, 10]",1,none,0.9211185591441532,0.952047528113728,0.8739854762921828,0.882277397260274,0.7852852852852853,7,23,813
"MLP #2: [10, 10]",1,none,0.9186810210576208,0.9447273498833016,0.8662964545066211,0.8921232876712328,0.8273273273273273,8,22,813
"MLP #2: [10, 10]",1,none,0.9209154309702756,0.938998514746446,0.8906450234942332,0.8921232876712328,0.8723723723723724,11,18,813
"MLP #2: [10, 10]",1,none,0.9196966619270092,0.9345427540844472,0.8876548483554036,0.9113869863013698,0.8513513513513513,10,20,813
"MLP #2: [10, 10]",1,none,0.9174622520143544,0.9486526628474432,0.8551900897052541,0.879708904109589,0.8273273273273273,9,27,813
"MLP #2: [10, 10]",1,none,0.9205768840138128,0.9462126034373012,0.8850918410935498,0.8809931506849316,0.8213213213213213,9,23,813
"MLP #2: [10, 10]",1,none,0.921795653057079,0.9433481858688734,0.8795386586928663,0.8934075342465754,0.8648648648648649,9,20,813
"MLP #2: [10, 10]",1,none,0.9207800121876905,0.942711648631445,0.8748398120461341,0.8934075342465754,0.8678678678678678,8,22,813
"MLP #3: [10, 10, 10]",1,none,0.920983140361568,0.939528962444303,0.8923536950021358,0.9096746575342466,0.7987987987987988,9,25,813
"MLP #3: [10, 10, 10]",1,none,0.9193581149705464,0.9450456185020156,0.8739854762921828,0.898972602739726,0.7867867867867868,9,30,813
"MLP #3: [10, 10, 10]",1,none,0.9224727469700048,0.9495013791640144,0.8680051260145237,0.896832191780822,0.8213213213213213,7,24,813
"MLP #3: [10, 10, 10]",1,none,0.9225404563612972,0.9497135582431572,0.8598889363519864,0.8938356164383562,0.8588588588588588,9,19,813
"MLP #3: [10, 10, 10]",1,none,0.918342474101158,0.9414385741565882,0.8769756514310124,0.889554794520548,0.8378378378378378,9,22,813
"MLP #3: [10, 10, 10]",1,none,0.9209154309702756,0.9533206025885848,0.8534814181973516,0.8805650684931506,0.8408408408408409,10,26,813
"MLP #3: [10, 10, 10]",1,none,0.9225404563612972,0.9439847231063018,0.8893635198633063,0.896832191780822,0.8258258258258259,11,24,813
"MLP #3: [10, 10, 10]",1,none,0.9244363193174894,0.9413324846170168,0.8979068774028193,0.8929794520547946,0.8888888888888888,11,13,813
"MLP #3: [10, 10, 10]",1,none,0.9202383370573498,0.9439847231063018,0.8795386586928663,0.891695205479452,0.8273273273273273,11,26,813
"MLP #3: [10, 10, 10]",1,none,0.920847721578983,0.9375132611924464,0.8932080307560871,0.9058219178082192,0.8348348348348348,9,21,813
"MLP #4: [20, 10] (tanh)",1,none,0.9282280452298732,0.9430299172501592,0.9132849209739428,0.9006849315068494,0.8678678678678678,7,14,813
"MLP #4: [20, 10] (tanh)",1,none,0.9293791048818472,0.9471674092934436,0.898334045279795,0.9126712328767124,0.8453453453453453,8,20,813
"MLP #4: [20, 10] (tanh)",1,none,0.9284988827950436,0.946424782516444,0.9021785561725758,0.894263698630137,0.8873873873873874,10,13,813
"MLP #4: [20, 10] (tanh)",1,none,0.9276863700995328,0.946424782516444,0.888509184109355,0.9045376712328768,0.8813813813813813,6,16,813
"MLP #4: [20, 10] (tanh)",1,none,0.9309364208815762,0.9502440059410142,0.8889363519863306,0.910958904109589,0.8753753753753754,5,16,813
"MLP #4: [20, 10] (tanh)",1,none,0.9288374297515064,0.94536388712073,0.9051687313114054,0.9118150684931506,0.8378378378378378,7,17,813
"MLP #4: [20, 10] (tanh)",1,none,0.925925925925926,0.948864841926586,0.8765484835540367,0.8972602739726028,0.8753753753753754,5,23,813
"MLP #4: [20, 10] (tanh)",1,none,0.9308010020989912,0.9473795883725864,0.9107219137120888,0.9045376712328768,0.8588588588588588,8,17,813
"MLP #4: [20, 10] (tanh)",1,none,0.92971765183831,0.9454699766603012,0.9021785561725758,0.910958904109589,0.8693693693693694,7,15,813
"MLP #4: [20, 10] (tanh)",1,none,0.9299884894034802,0.947803946530872,0.8949167022639898,0.9079623287671232,0.8783783783783784,7,18,813
"MLP #5: [15, 5] (identity)",1,none,0.7672151127361365,0.9502440059410142,0.4220418624519436,0.4648972602739726,0.4504504504504504,7,359,813
"MLP #5: [15, 5] (identity)",1,none,0.7685693005619879,0.952047528113728,0.4194788551900897,0.4713184931506849,0.4414414414414414,6,355,813
"MLP #5: [15, 5] (identity)",1,none,0.766808856388381,0.9505622745597284,0.4156343442973088,0.4717465753424658,0.4354354354354354,6,363,813
"MLP #5: [15, 5] (identity)",1,none,0.7683661723881102,0.9513049013367282,0.4228961982058949,0.4683219178082192,0.4459459459459459,7,355,813
"MLP #5: [15, 5] (identity)",1,none,0.7684338817794027,0.9492892000848716,0.4297308842375053,0.4704623287671233,0.4444444444444444,6,355,813
"MLP #5: [15, 5] (identity)",1,none,0.7671474033448439,0.9498196477827286,0.4181973515591627,0.4696061643835616,0.4519519519519519,8,359,813
"MLP #5: [15, 5] (identity)",1,none,0.7674182409100142,0.9507744536388713,0.420333190944041,0.4644691780821918,0.4549549549549549,6,358,813
"MLP #5: [15, 5] (identity)",1,none,0.766199471866748,0.9497135582431572,0.4207603588210166,0.4631849315068493,0.4459459459459459,6,358,813
"MLP #5: [15, 5] (identity)",1,none,0.765386959171237,0.9469552302143008,0.4181973515591627,0.4704623287671233,0.4504504504504504,6,357,813
"MLP #5: [15, 5] (identity)",1,none,0.7643713183018485,0.9496074687035858,0.4092268261426741,0.4623287671232877,0.4504504504504504,6,366,813
"MLP #6: [10, 20, 30] (logistic)",1,none,0.6382287223237864,1.0,0.0,0.0,0.0,0,812,813
"MLP #6: [10, 20, 30] (logistic)",1,none,0.6382287223237864,1.0,0.0,0.0,0.0,0,812,813
"MLP #6: [10, 20, 30] (logistic)",1,none,0.6382287223237864,1.0,0.0,0.0,0.0,0,813,813
"MLP #6: [10, 20, 30] (logistic)",1,none,0.6382287223237864,1.0,0.0,0.0,0.0,0,812,813
"MLP #6: [10, 20, 30] (logistic)",1,none,0.6382287223237864,1.0,0.0,0.0,0.0,0,813,813
"MLP #6: [10, 20, 30] (logistic)",1,none,0.6382287223237864,1.0,0.0,0.0,0.0,0,812,813
"MLP #6: [10, 20, 30] (logistic)",1,none,0.6382287223237864,1.0,0.0,0.0,0.0,0,813,813
"MLP #6: [10, 20, 30] (logistic)",1,none,0.6382287223237864,1.0,0.0,0.0,0.0,0,812,813
"MLP #6: [10, 20, 30] (logistic)",1,none,0.6382287223237864,1.0,0.0,0.0,0.0,0,812,813
"MLP #6: [10, 20, 30] (logistic)",1,none,0.6382287223237864,1.0,0.0,0.0,0.0,0,812,813
"MLP #7: [20, 30, 40] (relu)",1,none,0.9257905071433408,0.9346488436240188,0.9260999572832124,0.8985445205479452,0.8948948948948949,11,13,813
"MLP #7: [20, 30, 40] (relu)",1,none,0.9225404563612972,0.939528962444303,0.870140965399402,0.9139554794520548,0.8963963963963963,7,18,813
"MLP #7: [20, 30, 40] (relu)",1,none,0.9284988827950436,0.9462126034373012,0.8906450234942332,0.9079623287671232,0.8828828828828829,6,16,813
"MLP #7: [20, 30, 40] (relu)",1,none,0.9237592254045636,0.9408020369191598,0.8893635198633063,0.8998287671232876,0.8873873873873874,6,15,813
"MLP #7: [20, 30, 40] (relu)",1,none,0.9234206784481008,0.9458943348185868,0.8761213156770611,0.8934075342465754,0.8768768768768769,9,18,813
"MLP #7: [20, 30, 40] (relu)",1,none,0.9253842507955854,0.9462126034373012,0.8803929944468176,0.9028253424657534,0.8678678678678678,10,16,813
"MLP #7: [20, 30, 40] (relu)",1,none,0.9270769855778996,0.937937619350732,0.9248184536522852,0.90625,0.8543543543543544,9,18,813
"MLP #7: [20, 30, 40] (relu)",1,none,0.9239623535784414,0.9348610227031616,0.9030328919265272,0.9143835616438356,0.8768768768768769,6,16,813
"MLP #7: [20, 30, 40] (relu)",1,none,0.9222019094048344,0.9383619775090176,0.8709953011533532,0.9238013698630136,0.8678678678678678,6,20,813
"MLP #7: [20, 30, 40] (relu)",1,none,0.9237592254045636,0.9508805431784426,0.8739854762921828,0.8758561643835616,0.8828828828828829,9,20,813
"MLP #8: [30, 20] (tanh)",1,none,0.9280926264472884,0.9437725440271588,0.8927808628791115,0.9083904109589042,0.8993993993993994,8,16,813
"MLP #8: [30, 20] (tanh)",1,none,0.9299207800121876,0.946743051135158,0.895771038017941,0.9122431506849316,0.8738738738738738,9,13,813
"MLP #8: [30, 20] (tanh)",1,none,0.9295145236644322,0.9492892000848716,0.8910721913712089,0.8994006849315068,0.8903903903903904,5,14,813
"MLP #8: [30, 20] (tanh)",1,none,0.9308010020989912,0.9455760661998728,0.8996155489107219,0.915667808219178,0.8843843843843844,9,12,813
"MLP #8: [30, 20] (tanh)",1,none,0.9294468142731396,0.9455760661998728,0.8961982058949167,0.9096746575342466,0.8873873873873874,10,13,813
"MLP #8: [30, 20] (tanh)",1,none,0.9299884894034802,0.942181200933588,0.9149935924818454,0.910958904109589,0.8768768768768769,8,12,813
"MLP #8: [30, 20] (tanh)",1,none,0.9288374297515064,0.9445151708041588,0.9098675779581376,0.901541095890411,0.8693693693693694,10,15,813
"MLP #8: [30, 20] (tanh)",1,none,0.9286343015776288,0.9465308720560152,0.8974797095258437,0.9066780821917808,0.8618618618618619,7,17,813
"MLP #8: [30, 20] (tanh)",1,none,0.928769720360214,0.9475917674517292,0.8855190089705254,0.908818493150685,0.8843843843843844,8,17,813
"MLP #8: [30, 20] (tanh)",1,none,0.92971765183831,0.9468491406747296,0.9038872276804784,0.9028253424657534,0.8723723723723724,9,17,813
MLP #9: [50] (relu),1,none,0.9265353104475592,0.9403776787608742,0.8953438701409654,0.9173801369863014,0.8723723723723724,5,16,813
MLP #9: [50] (relu),1,none,0.9265353104475592,0.9412263950774452,0.9184109354976506,0.8904109589041096,0.8738738738738738,8,14,813
MLP #9: [50] (relu),1,none,0.9272124043604848,0.9475917674517292,0.8910721913712089,0.8981164383561644,0.8678678678678678,9,16,813
MLP #9: [50] (relu),1,none,0.9252488320130002,0.946424782516444,0.8876548483554036,0.891695205479452,0.8753753753753754,9,14,813
MLP #9: [50] (relu),1,none,0.9231498408829304,0.9289200084871632,0.915420760358821,0.9143835616438356,0.8993993993993994,11,12,813
MLP #9: [50] (relu),1,none,0.917665380188232,0.926479949077021,0.9073045706962836,0.901541095890411,0.8858858858858859,6,17,813
MLP #9: [50] (relu),1,none,0.9216602342744938,0.9341183959261616,0.9008970525416488,0.90625,0.8723723723723724,7,19,813
MLP #9: [50] (relu),1,none,0.9248425756652447,0.94005941014216,0.8987612131567706,0.8994006849315068,0.8903903903903904,6,14,813
MLP #9: [50] (relu),1,none,0.9289051391427992,0.9445151708041588,0.9145664246048696,0.898972602739726,0.8633633633633634,7,15,813
MLP #9: [50] (relu),1,none,0.9287020109689214,0.9449395289624444,0.9017513882956002,0.8955479452054794,0.90990990990991,10,18,813
Naive Bayes #1: Gaussian,1,none,0.0543029318166429,0.008274984086569,0.0162323793250747,0.0085616438356164,1.0,0,683,813
Naive Bayes #1: Gaussian,1,none,0.0523393594691583,0.0067897305325694,0.0128150363092695,0.0055650684931506,1.0,0,685,813
Naive Bayes #1: Gaussian,1,none,0.0522716500778658,0.0068958200721408,0.0140965399401964,0.0085616438356164,0.981981981981982,2,687,813
Naive Bayes #1: Gaussian,1,none,0.063308280858555,0.0107150434967112,0.0469884664673216,0.0265410958904109,0.993993993993994,5,667,813
Naive Bayes #1: Gaussian,1,none,0.0503080777303812,0.0056227455972841,0.007261853908586,0.0029965753424657,1.0,0,689,813
Naive Bayes #1: Gaussian,1,none,0.05159455616494,0.0060471037555697,0.0111063648013669,0.0055650684931506,1.0,1,686,813
Naive Bayes #1: Gaussian,1,none,0.0517976843388178,0.0054105665181413,0.0115335326783425,0.0089897260273972,1.0,0,686,813
Naive Bayes #1: Gaussian,1,none,0.0554539914686166,0.0099724167197114,0.0192225544639043,0.0059931506849315,1.0,3,683,813
Naive Bayes #1: Gaussian,1,none,0.0562665041641275,0.009335879482283,0.0213583938487825,0.0141267123287671,0.990990990990991,0,680,813
Naive Bayes #1: Gaussian,1,none,0.0561987947728349,0.0092297899427116,0.0187953865869286,0.0141267123287671,1.0,0,680,813
Naive Bayes #2: Bernoulli,1,none,0.8089240977723611,0.7796520263102058,0.906877402819308,0.9083904109589042,0.53003003003003,16,55,813
Naive Bayes #2: Bernoulli,1,none,0.8100074480330421,0.7812433694037768,0.9013242204186244,0.910958904109589,0.5420420420420421,16,54,813
Naive Bayes #2: Bernoulli,1,none,0.8100751574243348,0.7808190112454912,0.9034600598035027,0.9092465753424658,0.5480480480480481,17,53,813
Naive Bayes #2: Bernoulli,1,none,0.8098720292504571,0.7803946530872056,0.905595899188381,0.9101027397260274,0.539039039039039,17,54,813
Naive Bayes #2: Bernoulli,1,none,0.8097366104678719,0.7828347124973477,0.9034600598035027,0.9096746575342466,0.5105105105105106,17,58,813
Naive Bayes #2: Bernoulli,1,none,0.8096011916852868,0.7795459367706344,0.9038872276804784,0.908818493150685,0.5555555555555556,15,51,813
Naive Bayes #2: Bernoulli,1,none,0.8112262170763085,0.7813494589433482,0.9038872276804784,0.9083904109589042,0.5675675675675675,16,50,813
Naive Bayes #2: Bernoulli,1,none,0.8106168325546753,0.7840016974326331,0.9038872276804784,0.9083904109589042,0.5165165165165165,17,56,813
Naive Bayes #2: Bernoulli,1,none,0.810345994989505,0.7816677275620624,0.9034600598035027,0.9101027397260274,0.539039039039039,18,55,813
Naive Bayes #2: Bernoulli,1,none,0.8098043198591645,0.7769997878209208,0.9060230670653568,0.910958904109589,0.581081081081081,17,49,813
"MLP #4: [20, 10] (tanh)",10,none,0.9268061480127292,0.9468491406747296,0.8979068774028193,0.8976883561643836,0.8468468468468469,10,18,813
"MLP #4: [20, 10] (tanh)",10,none,0.9278894982734104,0.9448334394228728,0.9008970525416488,0.9053938356164384,0.8618618618618619,6,20,813
"MLP #4: [20, 10] (tanh)",10,none,0.9256550883607556,0.9429238277105876,0.8906450234942332,0.9105308219178082,0.8573573573573574,10,17,813
"MLP #4: [20, 10] (tanh)",10,none,0.9274832419256552,0.9476978569913006,0.8829560017086715,0.9019691780821918,0.8873873873873874,6,18,813
"MLP #4: [20, 10] (tanh)",10,none,0.9274155325343624,0.947485677912158,0.8803929944468176,0.913527397260274,0.8573573573573574,8,18,813
"MLP #4: [20, 10] (tanh)",10,none,0.9261967634910964,0.9419690218544452,0.8863733447244767,0.9130993150684932,0.8888888888888888,12,15,813
"MLP #4: [20, 10] (tanh)",10,none,0.9286343015776288,0.9470613197538724,0.8893635198633063,0.9045376712328768,0.8903903903903904,9,13,813
"MLP #4: [20, 10] (tanh)",10,none,0.9296499424470174,0.9475917674517292,0.8949167022639898,0.910958904109589,0.8633633633633634,9,15,813
"MLP #4: [20, 10] (tanh)",10,none,0.9307332927076986,0.9466369615955866,0.8927808628791115,0.9186643835616438,0.8813813813813813,7,14,813
"MLP #4: [20, 10] (tanh)",10,none,0.9317489335770872,0.9496074687035858,0.9038872276804784,0.9053938356164384,0.8693693693693694,6,17,813
Naive Bayes #2: Bernoulli,10,none,0.807976166294265,0.7768936982813495,0.906877402819308,0.9092465753424658,0.545045045045045,17,54,813
Naive Bayes #2: Bernoulli,10,none,0.810345994989505,0.7798642053893486,0.9038872276804784,0.9096746575342466,0.5645645645645646,17,50,813
Naive Bayes #2: Bernoulli,10,none,0.8082470038594353,0.7785911309144918,0.905595899188381,0.908818493150685,0.5330330330330331,17,55,813
Naive Bayes #2: Bernoulli,10,none,0.8098043198591645,0.7806068321663484,0.905595899188381,0.9083904109589042,0.5405405405405406,16,53,813
Naive Bayes #2: Bernoulli,10,none,0.8107522513372605,0.7808190112454912,0.9060230670653568,0.9096746575342466,0.5525525525525525,17,53,813
Naive Bayes #2: Bernoulli,10,none,0.8098720292504571,0.7797581158497772,0.904314395557454,0.9096746575342466,0.5540540540540541,17,53,813
Naive Bayes #2: Bernoulli,10,none,0.8094657729027016,0.7806068321663484,0.9081589064502348,0.9096746575342466,0.5195195195195195,17,57,813
Naive Bayes #2: Bernoulli,10,none,0.8093303541201164,0.7819859961807766,0.904314395557454,0.908818493150685,0.5135135135135135,17,58,813
Naive Bayes #2: Bernoulli,10,none,0.8096689010765793,0.7807129217059198,0.9038872276804784,0.9105308219178082,0.5345345345345346,17,55,813
Naive Bayes #2: Bernoulli,10,none,0.8099397386417496,0.7808190112454912,0.9051687313114054,0.9092465753424658,0.539039039039039,16,54,813
"MLP #4: [20, 10] (tanh)",20,none,0.9278894982734104,0.9480161256100148,0.8846646732165742,0.9101027397260274,0.8573573573573574,12,17,813
"MLP #4: [20, 10] (tanh)",20,none,0.9266030198388516,0.9465308720560152,0.887227680478428,0.9066780821917808,0.8528528528528528,8,23,813
"MLP #4: [20, 10] (tanh)",20,none,0.9293791048818472,0.9461065138977296,0.9030328919265272,0.9075342465753424,0.8618618618618619,9,17,813
"MLP #4: [20, 10] (tanh)",20,none,0.9258582165346334,0.9451517080415872,0.8897906877402819,0.9041095890410958,0.8558558558558559,10,21,813
"MLP #4: [20, 10] (tanh)",20,none,0.9282280452298732,0.9501379164014429,0.8987612131567706,0.8899828767123288,0.8558558558558559,8,18,813
"MLP #4: [20, 10] (tanh)",20,none,0.9246394474913672,0.943242096329302,0.8923536950021358,0.9028253424657534,0.8513513513513513,8,23,813
"MLP #4: [20, 10] (tanh)",20,none,0.9262644728823888,0.9444090812645872,0.8940623665100385,0.8985445205479452,0.8798798798798799,9,19,813
"MLP #4: [20, 10] (tanh)",20,none,0.9309364208815762,0.9500318268618714,0.8953438701409654,0.9041095890410958,0.8798798798798799,7,15,813
"MLP #4: [20, 10] (tanh)",20,none,0.92734782314307,0.943242096329302,0.9021785561725758,0.90625,0.8648648648648649,7,15,813
"MLP #4: [20, 10] (tanh)",20,none,0.9265353104475592,0.9462126034373012,0.8829560017086715,0.910958904109589,0.8558558558558559,9,23,813
Naive Bayes #2: Bernoulli,20,none,0.8097366104678719,0.7830468915764905,0.9030328919265272,0.9096746575342466,0.509009009009009,17,58,813
Naive Bayes #2: Bernoulli,20,none,0.8098720292504571,0.7819859961807766,0.9060230670653568,0.908818493150685,0.5195195195195195,16,57,813
Naive Bayes #2: Bernoulli,20,none,0.8104814137720902,0.7803946530872056,0.9064502349423323,0.9101027397260274,0.5495495495495496,17,53,813
Naive Bayes #2: Bernoulli,20,none,0.8101428668156273,0.781561638022491,0.9004698846646733,0.9113869863013698,0.5420420420420421,17,52,813
Naive Bayes #2: Bernoulli,20,none,0.8110907982937233,0.783683428813919,0.9030328919265272,0.9113869863013698,0.524024024024024,17,56,813
Naive Bayes #2: Bernoulli,20,none,0.8080438756855576,0.778909399533206,0.9047415634344296,0.9101027397260274,0.5225225225225225,17,57,813
Naive Bayes #2: Bernoulli,20,none,0.8101428668156273,0.7817738171016337,0.906877402819308,0.9096746575342466,0.5225225225225225,17,57,813
Naive Bayes #2: Bernoulli,20,none,0.8096689010765793,0.7824103543390621,0.9026057240495516,0.9096746575342466,0.5180180180180181,18,57,813
Naive Bayes #2: Bernoulli,20,none,0.8104137043807976,0.7818799066412052,0.9051687313114054,0.9096746575342466,0.5330330330330331,16,55,813
Naive Bayes #2: Bernoulli,20,none,0.8082470038594353,0.7790154890727774,0.905595899188381,0.910958904109589,0.5195195195195195,17,56,813
"MLP #4: [20, 10] (tanh)",50,none,0.9312749678380392,0.9479100360704434,0.904314395557454,0.9079623287671232,0.8723723723723724,8,16,813
"MLP #4: [20, 10] (tanh)",50,none,0.9291759767079694,0.94462126034373,0.898334045279795,0.913527397260274,0.8738738738738738,5,13,813
"MLP #4: [20, 10] (tanh)",50,none,0.9295145236644322,0.9450456185020156,0.9149935924818454,0.8981164383561644,0.8708708708708709,8,14,813
"MLP #4: [20, 10] (tanh)",50,none,0.929243686099262,0.9491831105453002,0.9081589064502348,0.8908390410958904,0.8558558558558559,11,18,813
"MLP #4: [20, 10] (tanh)",50,none,0.92734782314307,0.9433481858688734,0.9013242204186244,0.9053938356164384,0.8693693693693694,9,17,813
"MLP #4: [20, 10] (tanh)",50,none,0.9277540794908252,0.948334394228729,0.8799658265698419,0.9101027397260274,0.8663663663663663,6,21,813
"MLP #4: [20, 10] (tanh)",50,none,0.9312072584467466,0.9548058561425844,0.8949167022639898,0.8908390410958904,0.8663663663663663,7,18,813
"MLP #4: [20, 10] (tanh)",50,none,0.92497799444783,0.9451517080415872,0.8966253737718923,0.894263698630137,0.8468468468468469,10,22,813
"MLP #4: [20, 10] (tanh)",50,none,0.9272124043604848,0.9462126034373012,0.8991883810337462,0.8934075342465754,0.8753753753753754,8,14,813
"MLP #4: [20, 10] (tanh)",50,none,0.9244363193174894,0.9422872904731594,0.898334045279795,0.8938356164383562,0.8708708708708709,12,21,813
Naive Bayes #2: Bernoulli,50,none,0.8092626447288239,0.7801824740080628,0.9060230670653568,0.9079623287671232,0.5345345345345346,16,56,813
Naive Bayes #2: Bernoulli,50,none,0.8085178414246056,0.7786972204540632,0.9085860743272106,0.9083904109589042,0.5285285285285285,16,54,813
Naive Bayes #2: Bernoulli,50,none,0.8085178414246056,0.7788033099936347,0.9051687313114054,0.9105308219178082,0.5315315315315315,16,56,813
Naive Bayes #2: Bernoulli,50,none,0.8102782855982125,0.7831529811160619,0.904314395557454,0.9083904109589042,0.5195195195195195,17,58,813
Naive Bayes #2: Bernoulli,50,none,0.8100751574243348,0.77997029492892,0.9085860743272106,0.908818493150685,0.5435435435435435,16,54,813
Naive Bayes #2: Bernoulli,50,none,0.8096689010765793,0.7792276681519202,0.9085860743272106,0.9092465753424658,0.5435435435435435,15,54,813
Naive Bayes #2: Bernoulli,50,none,0.8100074480330421,0.77997029492892,0.9064502349423323,0.9092465753424658,0.5480480480480481,16,55,813
Naive Bayes #2: Bernoulli,50,none,0.8075699099465096,0.778378951835349,0.906877402819308,0.908818493150685,0.5165165165165165,16,56,813
Naive Bayes #2: Bernoulli,50,none,0.8090595165549461,0.778909399533206,0.9081589064502348,0.9092465753424658,0.536036036036036,17,56,813
Naive Bayes #2: Bernoulli,50,none,0.8099397386417496,0.7803946530872056,0.906877402819308,0.9092465753424658,0.539039039039039,16,55,813
"MLP #4: [20, 10] (tanh)",100,none,0.9276863700995328,0.9448334394228728,0.8914993592481846,0.9113869863013698,0.8693693693693694,8,14,813
"MLP #4: [20, 10] (tanh)",100,none,0.9301239081860654,0.9481222151495864,0.8949167022639898,0.9118150684931506,0.8633633633633634,8,15,813
"MLP #4: [20, 10] (tanh)",100,none,0.9291759767079694,0.9505622745597284,0.8833831695856471,0.9032534246575342,0.8783783783783784,13,16,813
"MLP #4: [20, 10] (tanh)",100,none,0.9290405579253842,0.9496074687035858,0.8902178556172576,0.9019691780821918,0.8693693693693694,9,17,813
"MLP #4: [20, 10] (tanh)",100,none,0.9284311734037513,0.9441969021854444,0.9107219137120888,0.9019691780821918,0.8603603603603603,11,17,813
"MLP #4: [20, 10] (tanh)",100,none,0.923691516013271,0.94005941014216,0.8923536950021358,0.9071061643835616,0.8603603603603603,13,20,813
"MLP #4: [20, 10] (tanh)",100,none,0.926399891664974,0.9461065138977296,0.8880820162323794,0.9096746575342466,0.8408408408408409,7,17,813
"MLP #4: [20, 10] (tanh)",100,none,0.9280926264472884,0.9470613197538724,0.8897906877402819,0.9101027397260274,0.8573573573573574,8,17,813
"MLP #4: [20, 10] (tanh)",100,none,0.9287020109689214,0.9462126034373012,0.8996155489107219,0.9053938356164384,0.8648648648648649,8,16,813
"MLP #4: [20, 10] (tanh)",100,none,0.9270092761866072,0.9500318268618714,0.8876548483554036,0.8972602739726028,0.8438438438438438,5,21,813
Naive Bayes #2: Bernoulli,100,none,0.8101428668156273,0.7801824740080628,0.9107219137120888,0.9122431506849316,0.5225225225225225,17,57,813
Naive Bayes #2: Bernoulli,100,none,0.8092626447288239,0.7793337576914916,0.9102947458351132,0.9126712328767124,0.515015015015015,17,58,813
Naive Bayes #2: Bernoulli,100,none,0.8110230889024308,0.7814555484829195,0.914139256727894,0.913527397260274,0.5075075075075075,17,59,813
Naive Bayes #2: Bernoulli,100,none,0.8085855508158981,0.7790154890727774,0.9098675779581376,0.9143835616438356,0.5,17,58,813
Naive Bayes #2: Bernoulli,100,none,0.8125804049021599,0.7809251007850626,0.9098675779581376,0.9148116438356164,0.56006006006006,17,50,813
Naive Bayes #2: Bernoulli,100,none,0.8095334822939941,0.7800763844684914,0.914139256727894,0.9118150684931506,0.5,17,58,813
Naive Bayes #2: Bernoulli,100,none,0.8085855508158981,0.7785911309144918,0.909440410081162,0.9122431506849316,0.515015015015015,16,58,813
Naive Bayes #2: Bernoulli,100,none,0.810345994989505,0.7792276681519202,0.9107219137120888,0.913527397260274,0.536036036036036,15,55,813
Naive Bayes #2: Bernoulli,100,none,0.8108876701198456,0.7817738171016337,0.906877402819308,0.913527397260274,0.5255255255255256,18,57,813
